content,board
 最近啊我們學校在用那個排球比賽，我們班一開始是抽到種子，全班都超開心的  我們就一直看別班比啊比啊，自己已經到下一階了好開心哈哈笑死我  然後最扯的是後面啊，輪到我們的時候卻一直天公不作美，下雨下得我們都好心煩  就這樣一直下雨下雨，阿我們都打不了球啊，雖然我是覺得或許也不錯  不然打球也很累，不如來睡覺之類的，修身養性，畢竟我是學生嘛，  養好體力讀書之類的是基本，換個心思想想看其實也不錯嘛哈哈，黑皮的心情  然後重點啊就是今天我們終於比第一場了，這是我第二次拿球吧哈哈  我原本只是田徑厲害而已，可是就被指派出來比哈哈，可能他們以為手腳同屬四肢這樣吧  原本隊長就教我如何用低手發球啊可是我是覺得好難= =  我發十球大概有9球都飛過界，飛太遠這樣，好像在唱歌喔嘻嘻  喔對啦然後，剩下那球是掛網沒過去哈哈，我都不知道要怎麼打了  可是之後摸到那顆比賽用的球啊，我就心一驚這樣，因為那顆球真的超級輕的XD XD  我就心裡跑出一個想法你知道嗎，或許我也可以像大隊長一樣發高手  因為我平時都有在看大隊長的姿勢，我就學他的姿勢發高手發球  結果你們猜怎麼著，我發的那顆就發過了耶哈哈，真的是有夠扯得，比扯鈴還扯  因為那是我的第一次高手發球啊，竟然在比賽成功弄出來了哈哈   之後可能是因為那顆球真的太輕了，我們的隊友和對面的敵人發球一開始都發不進  一開始都在抓手感這樣，所以就只是輪流發球而已，一點都不緊張  直到後面真的是扯，對面的攻勢是停不下來啊，我們的大隊長完全被吊起來打耶  他們最厲害的招數就是那個打很高然後運用陽光我們就接不到  一開始真的是好慘啊，我在心裡都替大隊長捏了一把冷汗  畢竟我們全隊都要靠他，他之前好像是啥甲組之類的反正超強哈哈  一直到換邊，我們的攻勢都還沒有起色，還好這時，逆轉的關鍵就來了  我們班上的拉拉隊過來幫忙加油打氣，有了可愛啦啦隊的加油後  大隊長彷彿吃了禁藥似的變得都不一樣了，超級想要表現給一旁的拉拉隊  畢竟是高中嘛哈哈，而我們也乘著大隊長的氣勢一股把分數都衝回來  中間暫停的時候，我們幫大隊長按摩，拉拉隊就餵大隊長喝水  有些人還跟大隊長抱抱，希望可以就此達到心理打氣的效果，看得我好羨慕= =  反正就是這樣，大隊長之後使出了好多我看都沒看過的招數  像是陽光裂焰啊、好球戰術啊，還有很多我超想分享哈哈  只是這真的是戰隊機密不然我就講出來了哈哈= =  後來大隊長直接自己就把整場比賽給終結了，讓我們看到了甲組的實力  真的是有夠強的不虎哈哈，難怪班上的拉拉隊都超喜歡我們的大隊長  今天比賽真的是好好玩，比數也是一個大壓制，完全沒有懸念  真的好開心，超級滿足的一天  ,happy
 有一個貼心的姐姐真好，我簡直無法想像沒有姐姐的生活是長的什麼樣子！  每一個早晨我都是在我姐甜美的聲音中醒來，映入眼簾而來的是穿著圍裙的我姐，  她每天都為全家作早餐，從來沒有在她臉上看到一絲疲倦、不悅，  有時也會被她正在作菜哼的歌聲吵醒，也不至於是吵，因為還蠻好聽的哈哈。  正在作菜中的我姐非常可愛，她會一邊哼著歌聲一邊跳著輕快的舞步，　  完全不會意識到旁人正在觀注她哈哈，就這麼專注在她的工作當中。   我姐現正值大學年紀，是個正在綻放青春活力的大女孩，是個人人稱羨的好女孩。  她對我們這些後輩也很照顧，從小到大我都是在這種有姐姐照顧的溫暖環境中長大成人，  還記得小時候有一次我不知道是因為什麼原因而哭泣，似乎是課業吧，還是呢...  身體不舒服之類的，總之我就是很傷心，眼淚如關不住的水龍頭般一直洩出來，  姐姐當時就很溫柔的安慰我，不斷地安撫我這樣，還讓我在姐姐懷裡睡了一晚，  還記得當時姐姐給我的溫暖，依舊深深地烙印在我心中，至今難以忘懷。  現在想起來，甚至感到有點害羞哈哈，不過當時是小孩子也沒差吧。   反正姐姐對我實在是很好，不管是小時候還是現在，從來沒有改變過，  姐姐除了幫忙家務以外，還會輔導我的課業活動，儘管我的成績不太好，  有時候教很久我也還是不會，她依舊很有耐心地慢慢教我，從觀念到解題技巧，  我的成績能夠有小小起色全都要多虧了我姐的細心教學。   我們有時候在吃完早餐後的假日，還會一起去跑個步啊運運動之類的，  互相聊聊彼此在學校的種種，我有問題也常常在這個時間請教姐姐，  姐姐總是能夠運用她以前過往的所有經驗好好開導我，真佩服她哈哈。   有時候我總會質疑姐姐為何能夠如此像聖人，不！是天使，  她就像是虛構出來的人物一般，總是能以我們的利益為優先，  自己卻擺到最後，不替自己多著想一點，實在讓旁邊的人看著很著急！  她也從沒透露出自己的心情給我們知道，總是給我們一臉笑容，讓我們忘卻憂愁。  但想必是在我們看不到的地方默默自己承受，默默掉淚吧！   但姐姐我要告訴妳，我很開心從小到大有妳的陪伴以及照顧，  有妳在我身邊的每一天都非常快樂，我也非常滿足現在的生活，  要是沒有妳，我不知道我現在在哪裡虛度光陰，  謝謝妳，姐姐！　但也請你記得，在妳背後還有我這個弟弟可以支持妳啊！！  ,happy
" 今天早上和朋友去購物  無意間說到之前去過某區朋友的家玩 是超高級的豪宅  便不禁嘆了口氣 說自己一輩子賺的錢都買不起那樣的家  朋友說下輩子就有可能了 沒有的話就再投胎  是個""刷首抽""的概念  天阿這個說法也太好笑的吧 哈哈哈哈哈哈  一整天的心情都因為這句話變得開心起來  說的實在太貼切 哈哈哈哈  ",happy
  生活當中總會有一些小事情 但是這些小事情不會花太多時間  所以我就一口氣都完成了  雖然比較煩 總比你在那邊一直想又不去做來得好  很快做完事情就結束了  今天爸剛好又拿菜上來給我  很高興爸媽出國玩得開心 昨天才剛返台  媽傳訊息給我的時候  我真的很開心 他們順利  大概一點半我先走去某小型賣場買我鄉下貓愛吃的罐頭  希望買方便媽處理的罐頭 貓又愛吃的  一次買了五包拿給爸  還去買了潤餅捲爸媽各一  希望爸有點心吃  也吃得開心  也順便買晚餐和老公明天便當菜  一次處理  除了那白目某人以外其他都很順很開心  那種白木就不用理會即可  總之~  是開心的一天   我現在打完要繼續忙啦   可以下一場超大雨就更讚了  洗滌一下這個城市~   超讚!     --      康是美卡號:2109001-480601;生活工場卡號:2101134693         天仁茗茶卡號: 0276048 (買茶葉可打折)                      康是美購買書籍雜誌終身8-8.5折! 生活工廠可享有貴賓卡福利!  ★ 結帳時報卡號即可 ★ 有需要就存在「手機」裡再拿去用吧     ,happy
 好想妳~好想妳~好想妳~好想~妳 是真的真的好想妳，不是假的假的好想妳~  又可以跟最愛的珍，約會見面了，好開心 希望妳可以繼續填滿我的生活，我的記憶  ,happy
 想去日本旅遊的朋友聽到這個消息應該會相當開心， 由於日圓近期貶勢再起，加上台幣表現走強，新台幣兌日圓匯價有機會挑戰0.26字頭關卡 。等於跟半年前的高點相比， 現在每換新台幣5萬元，就可以現賺日幣2萬3千元，等於省下了3張迪士尼門票錢，都還有 找耶  ,happy
 今天上班遇到好幾位認識的朋友來捧場 都快感動死了 最近也有不好的事情出現 果然不會有人喜歡 愛跟你計較一堆小事的人相處！！！   幸好還有親愛的友人們 光是見一面就能帶給你滿滿的活力~~~ 超神奇（大心 快下班的時候 以前的同事帶著飲料來探班 還買特大杯（是要灌爆我們嗎XDDDD 謝謝你回來看我們啦（泣 還有終於陸陸續續要跟一些朋友要見面了 好期待好興奮 總是忘記要好好生活的目的就是為了用更好的自己在某一天跟你們見面 想你們QAQQQ  ,happy
 早上同學在講林全，我突然好想接雪莉。 「靈犬雪麗」原名「名犬ジョリィ」： 「靈犬雪麗」改編自法國女作家Cécile Aubry所寫的小說《Belle et Sébastien》，故 事敘述一個小男孩Sébastien和他飼養的狗Belle之間真摯動人的友情。  http://www.jasonforce.com/memory/video38.html    ,happy
  外面好悶又下大雨 我卻有幸放假在家悠閒的睡覺 超~~~幸福的~~~ 晚餐再去吃好吃的  ,happy
 好開心唷～～每天耍廢的生活 等放空幾天 ﾦA來開始整理吧～ 放假的日子 真的常會不知今天星期幾 哈哈哈 沒事發呆真的好爽！！！  ,happy
  今天早早就出門囉  不但不蹺課還提早到預習  (咦那我現在在幹嘛XD)  希望可以保持好精神到晚上  準時畢業gogogo!  ,happy
 身為藥局工作者，全方位提供保健資訊是基本，主管分配新工作，從自我充實為出發點，很幸運選對地點工作，興趣支持學習，更能讓我長長久久。  ,happy
     哇哈哈哈哈哈哈哈   我幾乎可以確定 他是我的了   從英國倫敦皇后道的設置 我就知道  他是我的了   哇哈 哈哈哈   不知道還要等多久 病才會好   ,happy
 剛剛完成網路報稅  填完報稅表格  上傳資料後，好像可以抽獎，希望可以抽中  另外，因為錢賺太少QQ  所以不用繳稅，還可以退稅77元，  爽爽  ,happy
  天氣超熱的不知不覺又懶了  很開心自己還是努力出門運動！  滿身大汗再洗個澡喝完一罐水超爽的啦！  回家吹冷氣睡覺囉哈哈哈  ,happy
" 今天去刷了房貸的那本存褶 之前有剩一些些錢 所以這個月我只要存5k進去就好 發現一銀還有3w 郵局的不知還多少 薪轉戶還有6k多也夠我這個月生活了  想想 好像也不用擔心成這樣 呼 豁然開朗了起來~ 真是大起大落的心情啊  而且中信信用卡在集linepay的點數 男友都刷在我這 昨天跟他提可不可以先結掉給我錢 他說多少再跟他說 我說我再把帳單截給你看唷 他說不用啦 我說我多算怎麼辦啊啊啊(現在帳單已1w7了= =) 他說他不會為了幾千跟我怎樣的  上週出去玩最後要拿錢給他他也說不用 心疼我為家裡出那些錢 我不會再亂花錢的!!! 過一個月差真多  唉~ 本來這個月想去弄頭髮的 算了~~省下來 而借出去的錢 就當是強迫現在自己存錢吧 我一定會拿回來的 加上剛畢業到現在將近20w 一定要討回來 省吃儉用不是為了給哥哥的啊>""<~~~~~ 好希望我們今年就能快點結婚 幫屁屁貓咪換個大一點的家!!!   也好期待下一次去旅行!~ 上次去南庄半日遊~ 我們明明慢慢逛啊~~ 怎麼一下就走完了 6點多就出門了說 哈 辛苦他開車 我們還在車上睡了一下 回到住的地方 我反而昏睡 然後逛了夜市~吃吃吃 好不開心!~XDD  隔天又買了之前意外發現的古早味蛋糕 超開心 而且我們買了以後就開始排隊了 哈哈哈 LUCKY~ 去南竂逛逛逛 其實想騎腳踏車 但男友累累~ 這是我們第一次出外縣市的小旅行 結束男友馬上問我下次哪時要再出去玩 他好開心的感覺 我也很開心~ 哈 我會再好好規劃的~ 但可能再過幾個月嚕 最近實在太辛苦了~  獻上神仙谷照片 http://i.imgur.com/gjfWEGg.jpg http://i.imgur.com/yEIVr6Q.jpg http://i.imgur.com/vqbPF0I.jpg  向天湖 http://i.imgur.com/Xv5NyKS.jpg http://i.imgur.com/f1o71lv.jpg  ",happy
 長大之後要認識很談得來的朋友很不容易呢  最近認識了一些可以聊很多天的朋友  覺得生活豐富了一些  滿開心的  ,happy
 這週末是我高中期中考完的第一個休息期。  在準備地不知道算不算好就隨隨便便的上考場了。  畢竟是小段考級的測驗嘛，也就算了。  重要的是結束後這甜美的假日挖哈哈，  跟著家人一起回鄉下慶祝母親節啊，  　　　　　　　　　　　　好好的玩個通霄的電腦啊，  　　　　　　　　　　　　　　　　　　甚至還在早上起來罕見的寫起了功課哈哈，  這一切一定都是考完後所得到的成就感吧，雖然也只是不會被當的程度而已.......  其實考試這制度對學生也不是很壞嘛，雖然前面會很累，  但是考完之後卻能更放開的去玩，  當我心裡冒出這些想法..好像更加說明了當學生的悲哀。  ,happy
 心情不好就把手機相片，影片翻過一輪 越看越開心，在辦公室笑到像阿花一樣 有沒有一種工具讓桌布可以動態跑過一輪相片啊  ,happy
 太棒惹  本來還擔心誤差的值該如何補救回來  接到一通電話說可以不用退費  這樣子發現的兩筆誤差都回來惹  太感動惹  希望這樣的好事可以一直發生  感謝老天，感謝組長，感謝返校的學生  ,happy
 今天10點起床應戰 抱著朋友必須帶她進場的壓力 然後45分把室友挖起床 很不要臉但是必須 真的很擔心會有很難的問題 但是還好有先做功課 一直都是介於要掉坑不掉坑  11點整看到點進去 這次沒有手抖 問題好好看完 幸好有看到重點 同時嘴巴大喊正確答案 進去 一開始驗證碼輸入前還忘記選張數 以為就這樣死定了 進入第一次藍圈圈 都預備開其他分頁開始重複動作 結果!!!竟然順利跑出票 而且看了一下應該是那區第3.4個按到票的 從來沒那麼順利過 真的很開心 比起自己能進場 更開心的是能讓朋友進去啊  ,happy
 我一直在思考人生的哲理  僅管我現在才高二，正值即將面臨所謂大考的年紀  腦子很快就會被塞滿有關測驗的內容了吧  再也沒有時間去思考人生  等到下次重新思考的時間，或許我已白頭蒼老  忘記當時的初衷，忘記年輕時困惑了什麼    人生是什麼  我自認我還算與眾不同，也或許是我的沾沾自喜  我曾經在小學時思考這個問題  思考過後，卻迎來一片虛無  甚至想像死掉的感覺，那實在讓人無法想要重溫  只要是人都會死，多麼讓人哭笑不得的結論  一是為自己無法逃離此命運而所害怕、悲傷  二來是因為大家都一樣而因此安心  還好大家都跟我一樣，不會有人倖免  我不知道這是否很偏激，但我覺得應該是正常人性使然   於是以後我不再思考人生  因為那只會走向我內心的空洞  導致我的心態崩盤  我用現實人生的種種事物來填充我的內心  以免我又胡思亂想  文至此  那P幣有多少呢  想到這裡，我的心就滿足了  快樂舒活美一天，就從這虛擬貨幣開始吧  ,happy
   就只是買個皮蛋，買個豆腐，把皮蛋剝殼後放在豆腐上，  加點醬油，蔥花與柴魚片，實在是人間美味阿~~~~  以後不在外面吃了，自己作實在容易到爆炸orz  ,happy
 駕照順利完成 去首爾的票也順利買完了!! 忙碌的上週事情都完成~~ 覺得很開心!!! 總算不用每天五六點突然驚醒可以好好睡覺了!!  ,happy
    今天晚上想說出門去趟文具店買買東西 順便去超市買個菜好了  剛踏出家門便碰到老爸回來 老爸一聲令下說垃圾車來了 只好拎著垃圾順便下樓去倒  事情是這樣的 正當我等著垃圾車到來的同時 提著大包小包垃圾的街坊鄰居紛紛湧入  很好 等了一會兒  垃圾車終於出現了！ 太棒了  只見大夥兒匆匆忙忙都想上前搶第一 也還好我剛好沒有很喜歡人擠人 便靜靜等待車子駛向我周圍  接著只見天空飛來一包不大也不小的垃圾 咻的一下朝我前方的中年男子的頭部直接擊中  再看著對面走來一個一臉茫然不知國中還高中的屁孩 一臉尷尬的說了一聲對不起.... 再轉向看看該名被垃圾打中的中年男子 只見他面色鐵青擠不出半句話的氣惱神情  我................... 想說..................   這畫面怎麼他媽的那麼好笑 你們知道我在你們身後憋笑憋得很辛苦嗎哈哈哈哈哈哈哈哈哈       最後我想問？ 先生你的腦袋還清楚嗎？ 頭有沒有受傷XDDDDDDDDDDDDDDDDD     ,happy
  的燴飯攤要搬家了  查了一下發現就在家裡附近欸  根本走路就能到的距離  超棒的～～  可是好像要漲價QQ  想吃青菜怎麼那麼難啦> <  不過離家近94爽yaya  ,happy
" 我想我人生最順遂的事就是感情這塊了 大一就遇到老公 已經長跑十年 或者應該說""跑跑跳跳""的過了十年 因為一直都很開心、很甜蜜 雖然天天見面 但見到面還是很開心地旋轉跳躍 哈哈  除了每天他都會逗我笑到不行之外 我想我最開心的就是他都會支持我做的事情 包含我想創業這件事， 雖然現在只是小小小小，而且還沒有幾個訂單的網路生意 但是他一直相信我會成功 也一直請朋友幫忙我 不論在精神上或行為上 都全力的支持我做自己想做的事 情真的覺得很幸福 耶～   ",happy
 今天下午一個沒事做 衝一波淡水散散心 不得不說一個人去跟很多人去的感覺完全不一樣 從幾乎底站坐捷運坐到尾站 從民權西路站再來捷運就在路上 一路上沒滑手機 就沿途看風景看到淡水 出站之後去買了一定要吃的阿給之後 就去買了200多塊的繼光香香雞 再坐船去對岸的八里 就坐在那坐快3小時 真的紓壓沒在唬洨 偶爾看一群屁孩騎腳踏車騎過去 回想個往事又1小時過去 真的是有夠爽這才是人生嘛  ,happy
 畢業至今快一年， 努力學習跟上腳步， 以為自己的努力都是默默的做~ 沒想到主管都看在眼裡， 今天好是稱讚我一番， 心情不由得愉快起來， 期望自己能夠繼續保持朝創業的路邁進。  ,happy
  現在此時此刻  與我同屆的學生即是距離下次學測最近的人了  雖說似乎還很久，尚不是什麼大困擾  但上次如此覺得卻已是幾個月前了  可預見的是，再如此下去  如此沒有警戒心的話  迎接我的不會是夢想中的校系  而會是大葉大學了        {讀大葉，好就業                 讀大葉，掃落葉                         我說大葉，你說YA}  一旦想到這些，我就痛苦地、害怕地，睡不著覺  久久無法入眠  深怕自己無法向以後的我交待    有人說  讀書有時只是為了那些尚未摸清志向的人  先奠定好以後的基礎生活水平  而我現在也差不多吧  系的種類那麼多，卻彷彿連一個溝得到興趣的邊的系都沒有    但值得開心的是，我勉強還是身處最有機會的環境裡  只要學會感恩，處處都可以是開心的地方  就如我面前的這碗佛跳牆，竟然在深夜回家還能品嘗到這美味  為我這個辛辛學子端上一份滿滿的溫暖  佛跳牆，好好吃   ,happy
 終於把該做的事情都做完了 可以好好放鬆一段時間等畢業了  結束學校作業~ 結束打工的事情~ 結束畢旅的安排與訂位~  好放鬆阿~ 終於可以出去玩了    ,happy
 今天去剪頭毛 也是兩個月一次摸豆豆的時機 她滿喜歡我的 每次都會讓我摸摸>////< 我這次吃著中餐的吐司看著她 她好像以為我要給她吃XD 才不給她亂吃東西呢! 後來她發現我都不給她吃之後就跑去落地窗旁邊做日光浴了 午後的陽光透過玻璃窗折射出七彩絢爛的顏色映照在地板上 豆豆躺在那旁邊美極了 一會她又跑去躺在陰涼處 這時我吃完啦~~ 立馬跑去摸她 她也放鬆地讓我幫她按摩 可惜她剛修完毛不久 沒有以前那麼蓬 不過還是很柔軟的>////< 每次摸完毛毛的東西都很黑皮  下周末就要見我家寶貝的父母了 不知道該緊張還是期待呢XD 希望他們會喜歡我~  ,happy
 今天我體驗了第一次的打靶，真的是好有趣啊哈  我現在是高二的年紀，而且我是一個小男生  能夠拿槍這件事對我來說實在是景仰許久的一項活動呢   (而在我撰文的同時，我的同學竟然還在現今風靡大大小小高中生的超人氣暴雪公司  旗下的遊戲-爐石戰記(HearthStone)開出了百年難得一見的閃亮亮金卡傳說  讓我好生羨慕，也為能夠替她開心而感到黑皮:))           )  讓我們重回正題，我們從台北坐40分鐘的車到基隆  路途中的景色是漂亮地無法言喻，那壯闊又充滿綠意的山脊  看著看著心情也黑皮了起來，被這個充滿生氣的大自然給逗弄得好不快活    隨後到了靶場，爬了一點小山路，爬得我的腳是酸到透頂啊  還與同窗打賭有幾層階梯，贏的可以讓對方請午餐  最後是我贏了，但是他食言嗚嗚，不過贏得面子就很開心了    最後在靶場體驗了射擊，雖然只是扣扣板機而已，沒有拉保險之類的其他動作  但也已經很足夠了，真是一趟在 高壓讀書的環境下                                   好好放鬆的旅遊呢   今天也是黑皮的一天。  ,happy
" 昨天我們學校有合唱比賽 (總共有分成A,B組，而我們班是在B組) 比賽當下我真的覺得沒有唱得很好 比起之前在休息室練習的時候差太多了 比完之後班上都在討論 結果大家一致認為唱得比平常差很多 雖然那時候老師有跟我們說 比賽場地比較大 比起之前在教室練習的時候 教室會比較有共鳴 所以比較容易聽到自己的音到底準不準 雖然我還是覺得比賽的時候 我的聲音沒那麼圓潤 哦哦然後我們有兩首 一首學校指定一首自己選的 我覺得我們自選曲音量比指定曲大聲了大概五倍 一種就是 乾我們好大聲好爽 的那種感覺 然後我們還加上拍手 把台下其他班級全部叫起床哈哈 (哦因為我們班是最後一個上場的班級 其他班比完在台下真的一片死寂) 最後在公布得獎名單的時候 整個超緊張 尤其是我們是從優等開始念念到前三名 講到優等的時候超糾結的 想要聽到我們班 可是又不希望我們只有優等 但又怕我們班會不會根本什麼都沒有的那種感覺 . . . 最後. . . . 我們班冠軍啦超爽的 而且連指揮跟伴奏也都有得名 三冠爽爆 每個班都在IG上講說我們班超猛的啦 還有一個老師說 我們班是唯一一個班讓她起雞皮疙瘩的班級哈哈哈  然後原本最後想分享個影片連結 只是被同學設定成只有好友能觀看哭哭 好吧我只好附上個別的同學留言好了 imgur.com/a/5m2k3  ",happy
    我終於發現自己最大的興趣了   就是到處閒晃   沒有壓力   原來如此阿   真是太開心了     ,happy
  來朋友家玩竟然剛剛好遇上水管破大停水！ 偏偏朋友家沒有放水塔的習慣QAQ (理由是 他們從來不缺水…  ok所以 我們經歷了一天沒水又斷糧 家裡碗用過還沒洗堆積如山 也懶得出去買 (但無預警大停水24小時店家能作生意嗎？  用到餐具都快沒了 吃飯都成問題  更別說洗澡…  幸好一整天我們哪裡也沒去 只是窩在家裡看電視當阿宅 一天不洗澡似乎也還可以？！ 但偏偏我都一定要洗乾淨上床才能好好睡覺 只好把睡覺當成午休 想當然也沒睡好  今天復水又大底累 中午水來了但只有一點點 水壓不夠洗澡 也是等到剛剛！！終於能好好洗澡了！  洗完郝蘇胡 要睡惹 可以好好睡覺惹。zzzzzzZ  ,happy
 忽然覺得 還蠻溫馨的  哈哈～ 好啦 現況真的 讓人感覺舒適愉快 我真心這麼認為 一起好好珍惜吧！ 晚安了 小孩  ,happy
" 今天學校有辦班際的排球比賽 (前幾個禮拜一直下雨延期延了好久哭哭) 在比賽之前有聽說 對手的班級有排球的體保生 讓我們班沒什麼準備 必竟覺得這場比賽真的是輸定了 到了比賽前一節下課才在選誰要上場ㄏㄏ 然後超級意外我們班的人竟然要我上場 (可能覺得會打藍球的人 排球應該也不差吧) 我出生到現在碰排球的次數真的一隻手數得出來 可能就幾次的體育課有發個球考試而已 「好吧！」我就只好替班上出征了 比賽前班上的人開始教我發球 跟我說什麼班際排球比賽發球發進就贏了(? 我也是滿臉尼哥問號 最好有那麼簡單 不過令我意外的就是我自己覺得我發球好像進球率蠻高的啦 「嗶！」比賽開始 我們隊友發球發第一顆就掛網 換對手發球的時候我們整個被壓著打 尤其是那個體保生還是跳起來發 都還沒看到球 球就落地的那種 不過後來還好 他發兩三顆之後就不小心發出界了 後來比賽就真的像班上同學講的那樣 發進幾乎就得分 那體保生也是很奇怪 不知道是看不起這個比賽還是怎樣 球到他手上他才打（？？ 中間我們一直落後 到兩邊換場的時候我看了一下比數是26:19 (我們比賽比50分的樣子) 不過我們也覺得還好 必竟我們平常也沒在練習...吧 後來對方大概40分的時候 我們班的隊長喊了暫停 說是要討論戰術啦 不過我覺得那戰術也是很酷 戰術就是叫我們全部人發球用低手發很高 好吧既然隊長都這樣講了 我就拿我平常電視上看高爾夫的打法 打一個3、4層樓的衝天炮 結果對手就這樣看著球掉地板也沒人碰 不然就是接了但一接就飛走了 應該是今天中午太陽太大天助我也ㄏㄏ 我發連續發了5,6球直接得分真的超爽 第7球就飛過頭出界了超可惜 不然我真的覺得比賽可以就這樣結束哈哈哈 不過後來我隊友看這樣效果好像還不錯 就跟著這樣發 我們就真的從落後10 分直接逆轉啦超猛的 我記得最後比數好像是50:47也是蠻接近蠻可怕的 比賽完班上就開始說要練排球要拿冠軍 只是他們說的練習我不知道是不是練習發衝天炮啦 我只知道 衝天炮要帶我們衝向冠軍啦啦   ",happy
 呼～給自己放個長假 真的好累加班深淵終於結束 要好好來想想下一步往哪走 希望可以順利～  ,happy
   雖然不知道還有幾層  但目前又突破一層了   真是高興阿   希望會越來越順利 圓滿成功  加油加油      ,happy
 今天昨天連打了兩場競技場 一場11勝 一場12勝 超開心!!! 重點是 12勝送的卡包抽到傳說!!! 雖然是張廢卡 但是張傳說 就足以讓我滿足!! 開心!!!  ,happy
  終於訂好訂婚日期， 一切好不真實！  有點緊張又有點期待， 希望能夠辦場我想要的婚禮！  感覺好多事要忙！加油加油加油！ ：）  ,happy
 哈 之前連續18次都共估了!! 但還是每次上線就買一點 最近又小賺回來惹~ 這也是生活中的小確幸 哈  ,happy
 只要心情不好，看到妳的照片就可以瞬間翻轉 簡直好療癒 更有馬上衝去找妳抱抱的衝動  ,happy
 早安 早上發現google 廣告昨天入帳了0.42美金 查了一下後台， 沒有說明是哪一個網站賺到的， 滿奇怪的 不過希望每天都有這種情況發生 這樣一來每個月就有0.42*30=12.6美金的額外收入 棒棒  -- ╔══════════════════════════════════╗ ║╔════════════════════════════════╗║ ║║                   節電，                                       ║║ ║║                        才是最環保、最省錢的發電！              ║║ ║╚════════════════════════════════╝║ ╚══════════════════════════════════╝  ,happy
"   板工提醒：內容少於三十字 或 少於三行，會立刻砍文，並視情況劣退!                                                                                   日                疊字及重複字串組，不列入字數計算!!                         值                                                                            :                標記s 為""違反版規註記"".                                          ▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅▅ ▅     難得的禮拜四早上 原本以為不用去學校 誰知忽然聽到小道消息  要  上  課  還好咱運氣過人 一到教室老師宣佈不用考試 鬆了一口氣  等等上完課 就可以回家幸福的zzz了 熬夜的隔天睡回籠覺真的有幸福Max 的感覺  再把該做的事做完 我的今天  完美！！！！  ",happy
  特別的今天~  申請的費用發下來啦! 比之前多三千左右開心~  終於公布了! 補班的隔天~怎麼想都對我有利!  心情很不錯!  早上也把該讀的念完了!  現在又要衝一下英文囉!!  希望老天今年垂憐於我  讓我考上吧!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!   考上後我一定會務實地一個一個還願!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!  好!!   加油吧   繼續奮鬥!  不要管其他人怎樣  就是奮鬥就對了!!  勝利屬於堅持到底的我!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!      --      康是美卡號:2109001-480601;生活工場卡號:2101134693         天仁茗茶卡號: 0276048 (買茶葉可打折)                      康是美購買書籍雜誌終身8-8.5折! 生活工廠可享有貴賓卡福利!  ★ 結帳時報卡號即可 ★ 有需要就存在「手機」裡再拿去用吧     ,happy
 今天禮拜天 剛好室友都在～～～一起吃晚餐 度過美好的晚上 以後能這樣的日子不多了 感謝這一年你們的照顧 謝謝～～  ,happy
 自從去年7月後，除了上班的本業 一直在業外之餘尋找可以兼著做的外快  喜歡上網，對於爬文跟電腦稍微有點研究 本來參透出網購可能有賺回饋的模式 嘗試了1~2個月終於摸出可行的方案，也終於可以正式開業了  這期間又摸索出了利用網購之餘，運用同一部電腦再繼續做其他獲利 這樣就等於365天都有搞頭了  太棒了！上下班都不無聊了阿 為了錢我可以  ,happy
 嗨 老漁  感謝你  終於遇到可以一起打桌球的人  能交交朋友真好  感謝老天讓我遇到一個可以一起打球的人  也以後希望我可以早下班好好吃飯運動  ,happy
 爽，終於看完這一個月的函授進度， 雖然過程中偷懶不少， 接下來， 明天就不用在背重重的筆電去圖書館看函授了， 可以純帶書去圖書館複習了！  -- ╔══════════════════════════════════╗ ║╔════════════════════════════════╗║ ║║                   節電，                                       ║║ ║║                        才是最環保、最省錢的發電！              ║║ ║╚════════════════════════════════╝║ ╚══════════════════════════════════╝  ,happy
     晚上 參透了自己決定快樂的念頭  即使 環境依然嚴峻  但我相信 以後的情況 應該會漸漸不一樣?   不知道耶  至少 我今天有轉念了一下  希望 早一點見到陽光  不要再那樣死氣沉沉了   阿門 阿彌陀佛   ,happy
 真的事黑皮啦！為什麼這樣說呢？因為我一個月瘦了7公斤！  這真的是很不簡單的事唷！所以應該來這邊慶祝一下！  黑皮啦！按照我這樣的瘦身進度，應該可以在三個月左右  就順利地達標惹，歐耶！希望能快點瘦回來！   ,happy
  肩頸連續酸了快一個月 去復健後現在終於好多了~~~ 不然平常光是坐著就感覺好酸  ,happy
